job_id,source,job_title,company,location,location_final,description,skills,careers_required,date_posted,date_posted_norm,url,career_tag,soft_skills_detected,extraction_date,description_final,EURACE_skills,initial_skills
39903f38da576dfd08319b1f9c0d811068126d2fea7cc44c3fa4ee53e3e0550d,jooble,Production Supervisor,Danfoss,"Searcy, AR",united states,"Production Supervisor
Requisition ID: 43268
Job Location(s):
Searcy, AR, US
Employment Type: Full Time
Segment: Danfoss Power Solutions Segment
Job Function: Supply Chain and Operations
Work Location Type: On-site
**Job Description**
Danfoss in Searcy, AR is seeking a Production...",,[],2025-04-10T00:00:00.0000000,2025-04-10,https://jooble.org/jdp/-5308272654020623109,,[],2025-06-11,"ID de solicitud de supervisor de producción: 43268 Ubicación (s) de trabajo: Searcy, AR, EE. UU. Tipo de empleo: Segmento de tiempo completo: Danfoss Power Solutions Segmento Función de trabajo: cadena de suministro y operaciones Tipo de ubicación de trabajo: Descripción del trabajo en el sitio Danfoss en Searcy, AR busca una producción.",,
a5e2bdb91cf98a2b3b1e53eb91e46808d5e4fe16dfdb906f75a72905b8080cc0,jooble,Drill Foreman,"Gudenkauf, a Congruex company","Columbus, OH",united states," 
 Job Profile 
 
 Job Title  : Drill Foreman 
 Department  : Construction 
 Reports To  : Construction Manager 
 Employment Status  :  Salary (Non - Exempt)
 Primary Location  : Columbus, OH 
 Gudenkauf, a Congruex Company, is looking for a Drill Foreman to join...",,[],2025-05-23T00:00:00.0000000,2025-05-23,https://jooble.org/jdp/-4945053960358317010,,[],2025-06-11,"Perfil de trabajo Título del trabajo: Departamento de capataz de perforación: Informes de construcción a: Estado laboral del gerente de construcción: Salario (no exento) Ubicación principal: Columbus, OH Gudenkauf, una compañía Congreso, está buscando un capataz para unirse.",,
d921d721518038aab5b567569b6e436d1312a5afd00a1cc08388f20d826af7d4,jooble,Aerodynamics Engineer,Natilus,"San Diego, CA",united states," Natilus is seeking an aerodynamicist to join the engineering team. The aerodynamicist will design, build, and test prototype experimental aircraft in a fast-paced research and development environment, and with significant vertical responsibility. The work will span preliminary...",,[],2025-04-03T10:35:41.3736110+00:00,2025-04-03,https://jooble.org/jdp/7778374217492363364,,[],2025-06-11,"Natilus está buscando un aerodinamista para unirse al equipo de ingeniería. El aerodinamista diseñará, construirá y probará un prototipo de aviones experimentales en un entorno de investigación y desarrollo de ritmo rápido, y con una responsabilidad vertical significativa. El trabajo abarcará preliminar.","Trabajo en equipo, Ética profesional","trabajo en equipo, responsabilidad"
32ca047f80443c5b0b0bc015fa79636aff5a16b586e64e3e6a6aa40b8088c387,jooble,Defensive Systems Missile and Aerodynamics Modeling and Simulation Engineer - Senior,Parsons Corporation,"Huntsville, AL",united states,"In a world of possibilities, pursue one with endless opportunities. Imagine Next!
When it comes to what you want in your career, if you can imagine it, you can do it at Parsons. Imagine a career working with exceptional people sharing a common quest. Imagine a workplace...",,[],2025-06-05T00:00:00.0000000,2025-06-05,https://jooble.org/jdp/2280117623502157021,,[],2025-06-11,"En un mundo de posibilidades, busque uno con infinitas oportunidades. ¡Imagínese a continuación! Cuando se trata de lo que quieres en tu carrera, si puedes imaginarlo, puedes hacerlo en Parsons. Imagine una carrera trabajando con personas excepcionales que comparten una búsqueda común. Imagina un lugar de trabajo.",,
633fe4346312f0c0cc71187abd32d48b5098d94b6ba5c1c7cc235125e6c59205,jooble,Electrical Designer (HVDC Cable Trays) - Kiewit - Power Delivery Engineering,Kiewit,"San Diego, CA",united states,"**Requisition ID:** 174800
**Job Level:** Mid Level
**Home District/Group:** Kiewit Power Engineering
**Department:** Drafting & Design
**Market:** Power
**Employment Type:** Full Time
**Position Overview**
Kiewit Power Delivery is a leading engineering firm seeking a Designer...",,[],2024-12-20T00:00:00.0000000,2024-12-20,https://jooble.org/jdp/6288613260871601805,,[],2025-06-11,ID de solicitud: 174800 Nivel de trabajo: Nivel medio Distrito de origen/Grupo: Ingeniería de energía Kiewit Departamento: Redacción y diseño Mercado: PODER Tipo de empleo: Tiempo completo Descripción general de la posición La entrega de energía kiewit es una empresa de ingeniería líder que busca un designante.,,
044921a962812bc014106cfffd7bb1b6d42cbb37750c882babc33c84d6876c27,jooble,Braid Machine Operator- 2nd Shift,Sumitomo Electric Group,"Turners Falls, MA",united states,"Description
Position at Judd Wire, Inc.


 
 
 
Braid Machine Operator2nd Shift 

Judd Wire Inc., a Sumitomo Electric Group company, is looking for 2nd shift Braid Machine Operator in our Turners Falls, MA facility.  Individuals will be responsible for a variety...",,[],2025-04-22T09:59:59.6874656+00:00,2025-04-22,https://jooble.org/jdp/-8252992578144620754,,[],2025-06-11,"Descripción Posición en Judd Wire, Inc. Operador de máquina Braid2nd Shift Judd Wire Inc. , una compañía de grupos eléctricos Sumitomo, está buscando un segundo operador de tren de trenza en nuestra instalación de Turners Falls, MA. Las personas serán responsables de una variedad.",,
b1af76a20ae1cc68f5853a0641d1d90c6b2f00028f1dc8d1a19ca412283caac1,jooble,Lead Product Manager,Lumen,"Phoenix, AZ",united states,"&nbsp;...$138,281 in these states: AL, AR, AZ, FL, GA, IA, ID, IN, KS, KY, <b>LA,</b> ME, MO, MS, MT, ND, NE, NM, OH, OK, PA, SC, SD, TN, UT, VT, WI, WV...&nbsp;&nbsp;...OR, and RI.
$114,082 - $152,109 in these states: AK, CA, CT, DC, <b>DE,</b> IL, MA, MD, NJ, NY, TX, VA, and WA.
Lumen offers a comprehensive...&nbsp;",,[],2025-04-23T00:00:00.0000000,2025-04-23,https://jooble.org/jdp/2710653514893416854,,[],2025-06-11,"$ 138,281 En estos estados: Al, AR, AZ, FL, GA, IA, ID, IN, KS, KY, LA, ME, MS, MT, ND, NE, NM, OH, OK, PA, SC, SD, TN, UT, VT, WI, WV. o, y RI. $ 114,082 - $ 152,109 en estos estados: AK, CA, CT, DC, DE, IL, MA, MD, NJ, NY, TX, VA y WA. Lumen ofrece un completo.",,
ce2cfd3f1218aa5cabaaf88f093c7f39adcec59f71b39f92bad46ce80dfd22c8,jooble,(USA) Meat Cutter / Wrapper,Walmart,"Ontario, CA",united states,"**Position Summary...**
Why do people love shopping for fresh food at Sam's Club? Our members tell us one of the biggest reasons is our hard-working and happy-to-help fresh food associates. Join our meat team and you won't just cut meat, you'll make important decisions ...",,[],2025-04-19T00:00:00.0000000,2025-04-19,https://jooble.org/jdp/-6175553785521482043,,[],2025-06-11,"Resumen de posición. ¿Por qué a la gente le encanta comprar comida fresca en Sam's Club? Nuestros miembros nos dicen que una de las principales razones es nuestros asociados de alimentos frescos y trabajadores de alimentos. Únase a nuestro equipo de carne y no solo cortará la carne, tomará decisiones importantes.",,
2f2b8e64f3989a501f655fa5dd0ba3e858b2c8add6e394df180c1c1a3a2e7bd2,jooble,Processing Operator - Moses Lake Production Campus,Simplot,"Moses Lake, WA",united states," The J.R. Simplot Company is a diverse, privately held global food and agriculture company headquartered in Boise, Idaho. We are a true farm-to-table company with an integrated portfolio including food processing and food brands, phosphate mining, fertilizer manufacturing...",,[],2025-05-30T06:59:03.4672293+00:00,2025-05-30,https://jooble.org/jdp/-8787058675935517396,,[],2025-06-11,"La Compañía J. R. Simplot es una empresa global de alimentos y agricultura diversa y privada con sede en Boise, Idaho. Somos una verdadera empresa de granja a mesa con una cartera integrada que incluye procesamiento de alimentos y marcas de alimentos, minería de fosfato, fabricación de fertilizantes.",,
7d88ffa134bba804ad47c5751f41480b8892494d283da1f2fbad1670bfc5be5c,jooble,Field Service Engineer,Prysmian Group,"Commerce, CA",united states,"&nbsp;...possibility of capturing market opportunities and maximizing value for our customers and stakeholders. With Diversity, Equity, and Inclusion (<b>DE&</b>I) as part of our Social Ambition 2030 and a strategic pillar of our Company culture, Prysmian is committed to the development of an...&nbsp;",,[],2025-02-11T00:00:00.0000000,2025-02-11,https://jooble.org/jdp/-7415758578171795995,,[],2025-06-11,"Posibilidad de capturar oportunidades de mercado y maximizar el valor para nuestros clientes y partes interesadas. Con la diversidad, la equidad y la inclusión (De&I) como parte de nuestra ambición social 2030 y un pilar estratégico de la cultura de nuestra empresa, Prysmian está comprometido con el desarrollo de un.",Responsabilidad social,diversidad
9aff6d67bc6c3b6057c81ead5c26a10f897a17b60096dcc567eafdd041f79c79,jooble,Aerospace Engineering - Assistant Educator/Assistant Teaching Professor,Wichita State University,"Wichita, KS",united states,"Campus Location: Wichita, KS - WSU Main Campus 
 Pay: Range beginning at $75,000/yr, commensurate with qualifications 
 Work Schedule: Dependent on teaching schedule, and service commitments. 
 Export Compliance Requirement: No export control requirement. 
 The Aerospace...",,[],2025-06-05T05:53:46.7730000,2025-06-05,https://jooble.org/jdp/-4886626673877517861,,[],2025-06-11,"Ubicación del campus: Wichita, KS - Pague del campus principal de WSU: Rango que comienza en $ 75,000/año, acorde con calificaciones Problema de trabajo: dependiente del horario de enseñanza y compromisos de servicio. Requisito de cumplimiento de la exportación: no hay requisito de control de exportación. El aeroespacial.",Ética profesional,cumplimiento
2386107c98717b6daf8f6c649f1ddcaf79544234d6d554c2f522fb4c24d8d9e4,jooble,Meat Wrapper,,"Pittsburgh, PA",united states," Job Summary 

 Meat Team Members have the opportunity to work in various departments throughout the store, including the deli, seafood, prepared foods and meat. These roles are part of a team that emphasizes building lifelong relationships with our customers by focusing...",,[],2025-06-05T14:38:32.7770000,2025-06-05,https://jooble.org/jdp/1563303865511755173,,[],2025-06-11,"Los miembros del equipo de carne de resumen de trabajo tienen la oportunidad de trabajar en varios departamentos en toda la tienda, incluidos deli, mariscos, alimentos preparados y carne. Estos roles son parte de un equipo que enfatiza la construcción de relaciones de por vida con nuestros clientes al enfocarse.",Trabajo en equipo,trabajo en equipo
2f90451f139b5279c43032b720f4cef2f94b197f4fb728c948812642d1492e77,jooble,Butcher,Wonder Meats Inc,"Carlstadt, NJ",united states," Job Title:  Butcher (Grade 2)
 Reports to:  Assistant Plant Manager 
 Location  : 605 Washington Ave, Carlstadt, NJ 07072
 Shift Hours:  5AM - 2PM (times may shift per overtime)
 
 
 Who Are We: 
 At Wonder Meats, we are committed to becoming the leading provider...",,[],2025-05-30T00:00:00.0000000,2025-05-30,https://jooble.org/jdp/-1193452520112159796,,[],2025-06-11,"Título del trabajo: Carnicero (Grado 2) Informes a: Asistente del gerente de la planta Ubicación: 605 Washington Ave, Carlstadt, NJ 07072 Horas de turno: 5am - 2pm (los tiempos pueden cambiar por tiempo extra) ¿Quiénes somos? En Wonder Meats, estamos comprometidos a convertirnos en el proveedor líder.",,
4595e3b27f9ef94e03f437274e3961a1ff188887649776335cc42a79157b2c35,jooble,Advance Welder,Hester Fabrication,"Hayward, CA",united states," Job Description 
 About Us:  Hester Fabrication specializes in complex technical fabrication for the world’s most advanced companies. The more technically challenged the problem, the better. We specialize in high precision weldments for industries ranging from automotive...",,[],2025-06-10T18:40:56.2630000,2025-06-10,https://jooble.org/jdp/399718765627411422,,[],2025-06-11,"Descripción del trabajo sobre nosotros: Hester Fabrication se especializa en una fabricación técnica compleja para las empresas más avanzadas del mundo. Cuanto más técnicamente cuestionó el problema, mejor. Nos especializamos en soldaduras de alta precisión para industrias que van desde el automóvil.",,
a187ebb7174232c3767d65f0eb6a60efc8802b24a952ca49bed1062778d00f97,jooble,Butcher,Forty Acres Fresh Market,"Chicago, IL",united states," Who We Are: 
 Food is the foundation of good health. Forty Acres Fresh Market (FAFM) is an independent, Black woman-owned grocery business offering high-quality, fresh food to people across Chicagoland. We are working to restore healthy food access so that people across...",,[],2025-05-31T00:00:00.0000000,2025-05-31,https://jooble.org/jdp/-59553328639693862,,[],2025-06-11,Quiénes somos: la comida es la base de la buena salud. Forty Acres Fresh Market (FAFM) es un negocio de comestibles de mujer negro independiente que ofrece alimentos frescos de alta calidad a las personas en Chicagoland. Estamos trabajando para restaurar el acceso saludable a los alimentos para que las personas se encuentren.,,
4b499fe7d06cd56b069f27bc2849e882c699d6e32e5bc8f4081d4eba2dec8d26,jooble,Experienced Meat Cutter (Butcher),Whole Foods Market,"Hinsdale, IL",united states," A career at Whole Foods Market is more than just the work you do- it's about your personal growth and creating meaningful change. Our purpose is to nourish people and the planet. That means improving how people eat, funding grants for school gardens, providing access to...",,[],2025-06-01T00:00:00.0000000,2025-06-01,https://jooble.org/jdp/4783669656676186449,,[],2025-06-11,"Una carrera en Whole Foods Market es más que el trabajo que realiza: se trata de su crecimiento personal y en la creación de cambios significativos. Nuestro propósito es nutrir a las personas y al planeta. Eso significa mejorar la forma en que las personas comen, financiando subvenciones para los jardines escolares, proporcionando acceso a.",,
4973e344a883204a12b3b4777c161d0dc185f28ef8ed41012735307402525088,jooble,Meat Cutter,Houchens Food Group,"Bowling Green, KY",united states," Description 
 HOUCHENS FOOD GROUP, INC. 
 Meat Cutter 
 Department:  Meat  Job Status:  Full Time or Part Time 
~ FLSA Status: Non-Exempt Reports To: Meat Manager 

 Grade/Level:    Amount of Travel Required:  No travel required 
 Work Schedule:  Flexible  Positions...",,[],2025-05-29T17:14:50.9364918+00:00,2025-05-29,https://jooble.org/jdp/-1873075094407594463,,[],2025-06-11,"Descripción. Houchens Food Group, inc. Cortador de carne. Departamento: Estado del trabajo de carne: a tiempo completo o a tiempo parcial. ~ Estado de FLSA: Informes no exentos a: Meat Manager. Grado/Nivel: Cantidad de viaje requerido: No se requiere viaje. Programa de trabajo: posiciones flexibles.",,
6b215b3be90dcdc31356d80ab90d5d425366e1232f4059494ef9815821bd8146,jooble,CNC Lathe Set Up Operator,,"Shakopee, MN",united states," CNC Machinist- Full Benefits- Will pay up to $35/hr. 
 CNC Lathe Machinist –| Aerospace Industry | 
 Join a dynamic job shop environment in the aerospace industry! We are seeking a  skilled CNC Lathe Machinist  to perform  set-ups, operations, program edits, and inspections...",,[],2025-05-23T00:00:00.0000000,2025-05-23,https://jooble.org/jdp/5497169709670781272,,[],2025-06-11,"CNC Machinist: beneficios completos: pagará hasta $ 35/h. CNC Lathe Machinist. Industria aeroespacial. ¡Únase a un entorno dinámico de taller de trabajo en la industria aeroespacial! Estamos buscando un maquinista de torno CNC experto para realizar configuraciones, operaciones, ediciones de programas e inspecciones.",,
94dfd0d6b4e7af0ca95d07ee056cf477bb12f23b5110eccfd1667c788b3ea653,jooble,Meat Cutter,Dickey's Barbecue Pit,"Nederland, TX",united states," Meat Cutter 
 Duties: 
 Cuts, trims, and prepares the meat for sale to customers. 
 Receives and fulfills custom orders. 
 Packages and displays of meat. 
 Labels the custom meat price to indicate cut and other relevant information. 
 Maintains the sharpness, cleanliness...",,[],2025-04-19T06:40:10.2000000,2025-04-19,https://jooble.org/jdp/-6366951282544994548,,[],2025-06-11,"Deberes de cortador de carne: cortes, adornos y prepara la carne para la venta a los clientes. Recibe y cumple pedidos personalizados. Paquetes y pantallas de carne. Etiqueta el precio de carne personalizado para indicar el corte y otra información relevante. Mantiene la nitidez, la limpieza.",,
088210d5e2bfc20420d1c1e26549aef2f812b4a51992c37d40ac1e35f893eec3,jooble,Meat Cutter/Butcher- Whole Foods Market-Easton,Whole Foods Market,"Columbus, OH",united states,"Perform duties related to the cutting, preparation, display, and selling of meat products. Provide efficient and courteous customer service.\
 Responsibilities\
 Break down beef, pork, lamb, and poultry products into retail cuts.\
 Prepare specialty merchandise including...",,[],2025-05-25T15:54:17.3730000,2025-05-25,https://jooble.org/jdp/387041730664424437,,[],2025-06-11,"Realice las tareas relacionadas con el corte, la preparación, la exhibición y la venta de productos cárnicos. Proporcione un servicio al cliente eficiente y cortés.",,
e40be898b9c69d19c4909fdd44fc563adf6524b03514dd8554f4a0a1dc78f231,jooble,Geotechnical Driller’s Assistant,Kaw Valley Engineering,"Lenexa, KS",united states,"We're Hiring.
Full time position in Lenexa Kansas 
 Kaw Valley Engineering has an immediate opening for a Geotechnical Driller’s Assistant.
Description
~The primary role is to assist a driller in the field with auger/rotary drilling machines for soil borings, soil sampling...",,[],2025-03-26T23:49:41.9970000,2025-03-26,https://jooble.org/jdp/-1142767192070709522,,[],2025-06-11,"Estamos contratando. El puesto de tiempo completo en Lenexa Kansas Kaw Valley Engineering tiene una apertura inmediata para un asistente de perforador geotécnico. Descripción ~ El papel principal es ayudar a un perforador en el campo con máquinas de perforación de Auger/Rotario para perforaciones de suelo, muestreo de suelo.",,
cd336fe8ec3fbf548932c775e2f8e1619b78e9d83bf10f879288defecf0d5ff3,jooble,Diesel and Gas Engine Service Technician,Louisiana Cat,"Bossier City, LA",united states,"&nbsp;...company backed by 90+ years of success. We have 23 locations across Louisiana and the Gulf South with Corporate HQ located in Reserve, <b>LA </b>and Power Systems HQ located in New Iberia, LA. 
 Additional Information 
 Louisiana Cat (Louisiana Machinery Co, LLC) and its...&nbsp;",,[],2025-05-30T20:14:51.0470000,2025-05-30,https://jooble.org/jdp/-288971155585795289,,[],2025-06-11,"Compañía respaldada por más de 90 años de éxito. Tenemos 23 ubicaciones en Louisiana y el Sur del Golfo con la sede corporativa ubicada en el cuartel general de la reserva, LA y Systems, ubicada en New Iberia, LA. Información adicional Louisiana Cat (Louisiana Machinery Co, LLC) y su.",,
1d78c8438d4f62d699859ee32e7ccaece82e6be212134857daa331b31715f395,jooble,Butcher,Ends Meat,"Brooklyn, NY",united states," Front of House Butcher  Location: Industry City: 254 36th Street, Brooklyn NY, 11232
 About Ends Meat 
 Ends Meat is a Whole Animal Salumeria and Butcher Shop (and prepared foods retailer) with locations in the NYC metro area. We focus on whole animal butchery, working...",,[],2025-05-27T15:29:25.6102770+00:00,2025-05-27,https://jooble.org/jdp/-4566053519013849786,,[],2025-06-11,"Front of House Butcher Ubicación: Industry City: 254 36th Street, Brooklyn NY, 11232 Acerca de los extremos Los fines de la carne carne es una salumeria y una carnicería de animales enteros (y preparó al minorista de alimentos) con ubicaciones en el área metropolitana de Nueva York. Nos centramos en la carnicería de animales enteros, trabajando.",,
d31ca186aabf859bf56d5a07138fc66dd955c39d8bb3566412b5a2d487ae23f0,jooble,Meat Wrapper,,"Dayton, OH",united states," Salary:  $45,000–$50,000 annually, with relocation assistance available if needed 
 
 Job Summary: 
 Our client is seeking a dependable and detail-oriented Meat Wrapper to support their meat processing operations in Dayton, Wyoming. This role is responsible for accurately...",,[],2025-05-16T17:19:14.8300000,2025-05-16,https://jooble.org/jdp/2355512538211376861,,[],2025-06-11,"Salario: $ 45,000 $ 50,000 anuales, con asistencia de reubicación disponible si es necesario resumen del trabajo: nuestro cliente está buscando un envoltorio de carne confiable y orientado a los detalles para apoyar sus operaciones de procesamiento de carne en Dayton, Wyoming. Este papel es responsable de la precisión.",,
5cb058096ca8a66d472a64b6ba6c13c5fbf1387985cf6ff15a8c1970576ee81f,jooble,"Associate Attorney - 5-10 Yrs Experience - Workers' Compensation - Wilmington, DE",Marshall Dennehey,"Wilmington, DE",united states," Marshall Dennehey, a leading AM Law 200 civil defense law firm with more than 60 years of dedicated service to our corporate, insurance and individual clients, is seeking an Associate Attorney with five (5) to ten (10) years of litigation experience to join our growing...",,[],2025-06-01T00:00:00.0000000,2025-06-01,https://jooble.org/jdp/-7197381363341559172,,[],2025-06-11,"Marshall Dennehey, una firma de abogados de defensa civil de la Ley AM 200 con más de 60 años de servicio dedicado a nuestros clientes corporativos, seguros e individuales, está buscando un abogado asociado con cinco (5) a diez (10) años de experiencia en litigios para unirse a nuestro crecimiento.",,
7eb0ac9431a31adba84dea2a9839bd11343d1043fa339b58a7c09964d7de5665,jooble,Bridge Wire Welder,Riverbend Energetics,"Alton, IL",united states," About Us:  Riverbend Energetics is a leading defensemanufacturing company dedicated to delivering high-quality products to ourcustomers. We pride ourselves on innovation, efficiency, and a commitment toexcellence. We are seeking a skilled Bridge Wire Welder to join our...",,[],2025-05-13T14:58:42.1200000,2025-05-13,https://jooble.org/jdp/971488267565781558,,[],2025-06-11,"Acerca de nosotros: Riverbend Energetics es una empresa líder en defensa de la defensa dedicada a entregar productos de alta calidad a nuestroscustomers. Nos enorgullecemos de la innovación, la eficiencia y un compromiso con la expedencia. Estamos buscando un soldador de alambre de puente experto para unirse a nuestro.",Ética profesional,compromiso
5547dcc94db54d8e61ea29e1d2093848347fe7afaa5dbc4f2fa140a1dbc2e4b5,jooble,Driller's Assistant,JARBO,"Kansas City, MO",united states," JARBO is currently assisting one of our Geotechnical Engineering clients in Kansas City to help them identify individuals who are interested in building a career in exploration drilling. 

 This is exciting, hands-on work that will allow you to gain valuable skills in...",,[],2025-06-04T00:00:00.0000000,2025-06-04,https://jooble.org/jdp/7196544307448898122,,[],2025-06-11,"Actualmente, Jarbo está ayudando a uno de nuestros clientes de ingeniería geotécnica en Kansas City para ayudarlos a identificar a las personas interesadas en construir una carrera en perforación de exploración. Este es un trabajo emocionante y práctico que le permitirá obtener habilidades valiosas en.",,
79584a2a1081be35653c3fda743df1cc665c9642c974afa8e6b150eb13560238,jooble,Directional Drill Operator,Miller Pipeline,"Daytona Beach, FL",united states," Do you want to help make a difference in building America’s infrastructure?
 Since 1953, Miller Pipeline  has been a leader in building and maintaining America’s infrastructure as a premier underground pipeline construction and repair contractor. Our workforce is made...",,[],2025-06-04T22:10:26.3670000,2025-06-04,https://jooble.org/jdp/7893020704348957904,,[],2025-06-11,"¿Quieres ayudar a marcar la diferencia en la construcción de la infraestructura de Estados Unidos? Desde 1953, Miller Pipeline ha sido un líder en la construcción y el mantenimiento de la infraestructura de Estados Unidos como un contratista de construcción y reparación de tuberías subterráneas de primer nivel. Nuestra fuerza laboral está hecha.",,
f2ab0273ee2d0bc1332fc8fbec2543c8d737e5fa0e182f12574bfa06533334fe,jooble,Meat Cutter,Save More Marketplace,"Minocqua, WI",united states," Join our talented team at Save More Marketplace as a Meat Cutter! Since 1959, we have been committed to providing our community with top-quality meats and exceptional service. As a Meat Cutter, you will play an essential role in our meat department, responsible for expertly...",,[],2025-06-07T21:51:03.1300000,2025-06-07,https://jooble.org/jdp/873327490676816246,,[],2025-06-11,"¡Únase a nuestro talentoso equipo en Save More Marketplace como un cortador de carne! Desde 1959, nos hemos comprometido a proporcionar a nuestra comunidad carnes de alta calidad y un servicio excepcional. Como cortador de carne, desempeñará un papel esencial en nuestro departamento de carne, responsable de expertos.",,
a1a9f9ed65108486a17f18b787c588c7268309119f396928d82f53102c4760a7,jooble,Stone Creek Furniture seeking immediate full time experienced cabinet makers and installers,Stone Creek Furniture,"Chandler, AZ",united states,"Stone Creek Furniture is seeking immediate full time, experienced cabinet makers and installers. $20-$26/HR DOE 
 Stone Creek Furniture is Arizona""s largest custom manufacturer of fine wood furniture and kitchen cabinets. Established over 30 years ago, Stone Creek is well...",,[],2025-05-31T00:50:57.1007456+00:00,2025-05-31,https://jooble.org/jdp/8376419248981448428,,[],2025-06-11,"Stone Creek Furniture está buscando a tiempo completo inmediato, gabinetes e instaladores experimentados. $ 20- $ 26/HR Doe Stone Creek Furniture es el fabricante personalizado de muebles de madera y gabinetes de cocina de madera fina de Arizona. Establecido hace más de 30 años, Stone Creek está bien.",,
0808bba0f4a5b99843c7e4276a9c46451b4527c57c405e870d135c33b23b006c,jooble,Cabinet Installer Assistant,Woodcraft by MacDonald,"Columbus, GA",united states," Woodcraft by MacDonald is looking for a dependable and knowledgeable cabinet installer assistant. 
 We are a versatile company that installs both residential and commercial work, both large and small projects. 
 Previous cabinet installation experience is strongly desired...",,[],2025-05-16T09:40:06.3752196+00:00,2025-05-16,https://jooble.org/jdp/941800061536269614,,[],2025-06-11,"Woodcraft de MacDonald está buscando un asistente de instalador de gabinete confiable y conocedor. Somos una compañía versátil que instala el trabajo residencial y comercial, tanto proyectos grandes como pequeños. La experiencia de instalación del gabinete anterior es muy deseada.",,
c3c5217babfa8602231b004d21a1e2985c656646cc765d8cfe2e748163d14b32,jooble,Offer: Production Laborer,,"Red Hook, NY",united states," Production Laborer  
  listing title: Production Laborer 
 
  Job location: Red Hook, NY 
 
  income:  $18/hr 
 
  Hours:  9:00 AM - 5:00 PM, Monday to Friday (occasional overtime required) 
 
  Job employment Type: Temp to Hire 
 
  Listing description   
...",,[],2025-04-04T00:00:00.0000000,2025-04-04,https://jooble.org/jdp/3543561098809990861,,[],2025-06-11,"Listado de trabajadores de producción Título: Trabajador de producción Ubicación del trabajo: Red Hook, NY Ingresos: $ 18/HR Horario: 9:00 AM - 5:00 p. m. , de lunes a viernes (se requiere horas extras ocasionales) Tipo de empleo del trabajo: Temp para contratar descripción de la lista.",,
9debf7f7939c19fd0f2f272a7ae73b0f40f19d6e58f31f99c8989dc80aa89001,jooble,Aerodynamicist/CFD Engineer,"Auto Research Center, LLC","Indianapolis, IN",united states," ARC is an engineering consulting company that helps our clients design, analyze and develop their products to meet high performance goals.  We are looking for an aerodynamicist/CFD engineer. 
 Job Responsibilities 
 Builds models and performs simulations to determine...",,[],2025-05-28T00:08:02.5930000,2025-05-28,https://jooble.org/jdp/-5913012191636062877,,[],2025-06-11,"ARC es una empresa de consultoría de ingeniería que ayuda a nuestros clientes a diseñar, analizar y desarrollar sus productos para cumplir con los objetivos de alto rendimiento. Estamos buscando un ingeniero aerodinamista/CFD. Las responsabilidades laborales construyen modelos y realiza simulaciones para determinar.",,
d275a7fb94f34b960326c3724972b59b981ce9f7b9992a72394e71355f88ff5d,jooble,Assistant Professor - Aerospace Engineering,Wichita State University,"Wichita, KS",united states,"Campus Location: Wichita, KS - WSU Main Campus 
 Pay: Range beginning at $110,000/yr, commensurate with qualifications 
 Work Schedule: Dependent upon class schedule. 
 Export Compliance Requirement: No export control requirement. 
 The Aerospace Engineering department...",,[],2025-06-05T05:53:46.4970000,2025-06-05,https://jooble.org/jdp/4180016064556512922,,[],2025-06-11,"Ubicación del campus: Wichita, KS - Pague del campus principal de WSU: Rango a partir de $ 110,000/año, acorde con calificaciones Programa de trabajo: depende del horario de clases. Requisito de cumplimiento de la exportación: no hay requisito de control de exportación. El departamento de ingeniería aeroespacial.",Ética profesional,cumplimiento
c690a015de2d2425dac110abd36887f59a63a1a265070731810d6d128723c014,jooble,CNC Operator--$20 - $24/ hour,Closets by Design St. Louis,"Maryland Heights, MO",united states,"Closets by Design St. Louis looking for an experienced, reliable Wood worker/ CNC operator in our factory. We are expanding rapidly! Come grow with us!

Closets by Design is a part of the largest international home organization company in North America. Our team designs...",,[],2025-05-02T03:45:08.4830000,2025-05-02,https://jooble.org/jdp/2973634073254782908,,[],2025-06-11,Los armarios de Design St. Louis en busca de un operador de trabajadores de madera/ CNC experimentado y confiable en nuestra fábrica. ¡Nos estamos expandiendo rápidamente! ¡Ven a crecer con nosotros! Closets by Design es parte de la compañía de organizaciones domésticas internacionales más grandes de América del Norte. Nuestro equipo diseña.,,
a6f2825fac83b88eadde819e189b790cae3f7bd811fa279c44bc0ee6ce2607ea,jooble,2nd Shift Packaging Machine Operator,CITGO Petroleum Corporation,"Oklahoma City, OK",united states,"&nbsp;...the refining industry and operates under the well-known CITGO brand. CITGO owns and operates three refineries located in Lake Charles, <b>LA.</b>; Lemont, IL.; and Corpus Christi, TX, and wholly and/or jointly owns 38 active terminals, six pipelines and three lubricants...&nbsp;",,[],2025-05-30T09:56:32.4630000,2025-05-30,https://jooble.org/jdp/7805121906822650024,,[],2025-06-11,"la industria de refinación y opera bajo la conocida marca Citgo. Citgo posee y opera tres refinerías ubicadas en Lake Charles, LA. ; Lemont, Il. ; y Corpus Christi, TX, y completamente y/o posee 38 terminales activas, seis tuberías y tres lubricantes.",,
